Curso;Unidade de execução;Turno;Turma;asdssssssssss;Inscritos no turno (no 1º semestre é baseado em estimativas);Turnoss com capacidade superior à capacidade das características das salas;Turno com inscrições superiores à capacidade das salas;Dia da Semana;Início;Fim;asd;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
226;Programação Web (Iefp);02999TP02;B;13:00:00;25;FALSO;FALSO;Qui;00:00:00;00:00:00;13:00:00;17/12/2015;Sala de Aulas normal;;;
226;Programação Web (Iefp);02999TP02;B;13:00:00;25;FALSO;FALSO;Qui;00:00:00;00:00:00;13:00:00;10/12/2015;Sala de Aulas normal;;;
226;Programação Web (Iefp);02999TP02;B;13:00:00;25;FALSO;FALSO;Seg;00:00:00;00:00:00;13:00:00;18/01/2016;Sala de Aulas normal;;;
226;Programação Web (Iefp);02999TP02;B;13:00:00;25;FALSO;FALSO;Seg;00:00:00;00:00:00;13:00:00;11/01/2016;Sala de Aulas normal;;;
226;Programação Web (Iefp);02999TP02;B;13:00:00;25;FALSO;FALSO;Seg;00:00:00;00:00:00;13:00:00;04/01/2016;Sala de Aulas normal;;;
226;Programação Web (Iefp);02999TP02;B;13:00:00;25;FALSO;FALSO;Seg;00:00:00;00:00:00;13:00:00;14/12/2015;Sala de Aulas normal;;;
226;Programação Web (Iefp);02999TP02;B;13:00:00;25;FALSO;FALSO;Seg;00:00:00;00:00:00;13:00:00;07/12/2015;Sala de Aulas normal;;;
226;Finanças e Contabilidade de Empresas;03009TP01;D;16:00:00;22;FALSO;FALSO;Sex;00:00:00;00:00:00;16:00:00;13/11/2015;Sala de Aulas normal;;;
226;Finanças e Contabilidade de Empresas;03009TP01;D;16:00:00;22;FALSO;FALSO;Sex;00:00:00;00:00:00;16:00:00;06/11/2015;Sala de Aulas normal;;;
226;Finanças e Contabilidade de Empresas;03009TP01;D;16:00:00;22;FALSO;FALSO;Ter;00:00:00;00:00:00;16:00:00;10/11/2015;Sala de Aulas normal;;;
226;Finanças e Contabilidade de Empresas;03009TP01;D;16:00:00;22;FALSO;FALSO;Ter;00:00:00;00:00:00;16:00:00;03/11/2015;Sala de Aulas normal;;;
LHMC;Sistemas de Informação: Bibliotecas e Arquivos;00277T01;HMCA1;17:30:00;45;FALSO;FALSO;Qua;00:00:00;00:00:00;17:30:00;30/09/2015;Sala de Aulas normal;;;
LHMC;Sistemas de Informação: Bibliotecas e Arquivos;00277T01;HMCA1;17:30:00;45;FALSO;FALSO;Qua;00:00:00;00:00:00;17:30:00;23/09/2015;Sala de Aulas normal;;;
LHMC;Sistemas de Informação: Bibliotecas e Arquivos;00277T01;HMCA1;16:00:00;45;FALSO;FALSO;Qua;00:00:00;00:00:00;16:00:00;30/09/2015;Sala de Aulas normal;;;
LHMC;Sistemas de Informação: Bibliotecas e Arquivos;00277T01;HMCA1;16:00:00;45;FALSO;FALSO;Qua;00:00:00;00:00:00;16:00:00;23/09/2015;Sala de Aulas normal;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Ter;00:00:00;00:00:00;09:30:00;24/11/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Ter;00:00:00;00:00:00;09:30:00;17/11/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Ter;00:00:00;00:00:00;09:30:00;10/11/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Ter;00:00:00;00:00:00;09:30:00;03/11/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Ter;00:00:00;00:00:00;09:30:00;27/10/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Ter;00:00:00;00:00:00;09:30:00;13/10/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Ter;00:00:00;00:00:00;09:30:00;06/10/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Ter;00:00:00;00:00:00;09:30:00;29/09/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Ter;00:00:00;00:00:00;09:30:00;22/09/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Ter;00:00:00;00:00:00;09:30:00;15/09/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;09:30:00;27/11/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;09:30:00;20/11/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;09:30:00;13/11/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;09:30:00;06/11/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;09:30:00;30/10/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;09:30:00;16/10/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;09:30:00;09/10/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;09:30:00;02/10/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;09:30:00;25/09/2015;Sala Aulas Mestrado;;;
MG;Contabilidade Avançada;M8488TP03;MGA2;09:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;09:30:00;18/09/2015;Sala Aulas Mestrado;;;
MS;Globalização, Justiça Social e Direitos Humanos;01627TP01;MSocA1, MSA1;22:30:00;8;FALSO;FALSO;Qua;00:00:00;00:00:00;22:30:00;02/12/2015;Sala Aulas Mestrado;;;
MS;Globalização, Justiça Social e Direitos Humanos;01627TP01;MSocA1, MSA1;22:30:00;8;FALSO;FALSO;Qua;00:00:00;00:00:00;22:30:00;25/11/2015;Sala Aulas Mestrado;;;
MS;Globalização, Justiça Social e Direitos Humanos;01627TP01;MSocA1, MSA1;22:30:00;8;FALSO;FALSO;Qua;00:00:00;00:00:00;22:30:00;18/11/2015;Sala Aulas Mestrado;;;
MS;Globalização, Justiça Social e Direitos Humanos;01627TP01;MSocA1, MSA1;22:30:00;8;FALSO;FALSO;Qua;00:00:00;00:00:00;22:30:00;11/11/2015;Sala Aulas Mestrado;;;
MS;Globalização, Justiça Social e Direitos Humanos;01627TP01;MSocA1, MSA1;22:30:00;8;FALSO;FALSO;Qua;00:00:00;00:00:00;22:30:00;04/11/2015;Sala Aulas Mestrado;;;
MS;Globalização, Justiça Social e Direitos Humanos;01627TP01;MSocA1, MSA1;22:30:00;8;FALSO;FALSO;Qua;00:00:00;00:00:00;22:30:00;28/10/2015;Sala Aulas Mestrado;;;
MS;Globalização, Justiça Social e Direitos Humanos;01627TP01;MSocA1, MSA1;22:30:00;8;FALSO;FALSO;Qua;00:00:00;00:00:00;22:30:00;21/10/2015;Sala Aulas Mestrado;;;
MS;Globalização, Justiça Social e Direitos Humanos;01627TP01;MSocA1, MSA1;22:30:00;8;FALSO;FALSO;Qua;00:00:00;00:00:00;22:30:00;14/10/2015;Sala Aulas Mestrado;;;
MS;Globalização, Justiça Social e Direitos Humanos;01627TP01;MSocA1, MSA1;22:30:00;8;FALSO;FALSO;Qua;00:00:00;00:00:00;22:30:00;07/10/2015;Sala Aulas Mestrado;;;
MS;Globalização, Justiça Social e Direitos Humanos;01627TP01;MSocA1, MSA1;22:30:00;8;FALSO;FALSO;Qua;00:00:00;00:00:00;22:30:00;30/09/2015;Sala Aulas Mestrado;;;
LP;Percepção de Pessoas e Relações Interpessoais;L5211T01;PC4, PC3, PC2, PC1;11:00:00;15;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;02/12/2015;Sala de Aulas normal;;;
LP;Percepção de Pessoas e Relações Interpessoais;L5211T01;PC4, PC3, PC2, PC1;11:00:00;15;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;25/11/2015;Sala de Aulas normal;;;
LP;Percepção de Pessoas e Relações Interpessoais;L5211T01;PC4, PC3, PC2, PC1;11:00:00;15;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;11/11/2015;Sala de Aulas normal;;;
LP;Percepção de Pessoas e Relações Interpessoais;L5211T01;PC4, PC3, PC2, PC1;11:00:00;15;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;04/11/2015;Sala de Aulas normal;;;
LP;Percepção de Pessoas e Relações Interpessoais;L5211T01;PC4, PC3, PC2, PC1;11:00:00;15;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;14/10/2015;Sala de Aulas normal;;;
LP;Percepção de Pessoas e Relações Interpessoais;L5211T01;PC4, PC3, PC2, PC1;11:00:00;15;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;07/10/2015;Sala de Aulas normal;;;
LP;Percepção de Pessoas e Relações Interpessoais;L5211T01;PC4, PC3, PC2, PC1;11:00:00;15;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;30/09/2015;Sala de Aulas normal;;;
LP;Percepção de Pessoas e Relações Interpessoais;L5211T01;PC4, PC3, PC2, PC1;11:00:00;15;FALSO;FALSO;Qua;00:00:00;00:00:00;11:00:00;23/09/2015;Sala de Aulas normal;;;
226;Introdução à Programação (Iefp);02996TP02;B;11:00:00;25;FALSO;FALSO;Qui;00:00:00;00:00:00;11:00:00;12/11/2015;Sala de Aulas normal;;;
226;Introdução à Programação (Iefp);02996TP02;B;11:00:00;25;FALSO;FALSO;Qui;00:00:00;00:00:00;11:00:00;05/11/2015;Sala de Aulas normal;;;
226;Introdução à Programação (Iefp);02996TP02;B;11:00:00;25;FALSO;FALSO;Qui;00:00:00;00:00:00;11:00:00;29/10/2015;Sala de Aulas normal;;;
226;Introdução à Programação (Iefp);02996TP02;B;11:00:00;25;FALSO;FALSO;Qui;00:00:00;00:00:00;11:00:00;22/10/2015;Sala de Aulas normal;;;
226;Introdução à Programação (Iefp);02996TP02;B;11:00:00;25;FALSO;FALSO;Qui;00:00:00;00:00:00;11:00:00;15/10/2015;Sala de Aulas normal;;;
226;Introdução à Programação (Iefp);02996TP02;B;11:00:00;25;FALSO;FALSO;Seg;00:00:00;00:00:00;11:00:00;09/11/2015;Sala de Aulas normal;;;
226;Introdução à Programação (Iefp);02996TP02;B;11:00:00;25;FALSO;FALSO;Seg;00:00:00;00:00:00;11:00:00;02/11/2015;Sala de Aulas normal;;;
226;Introdução à Programação (Iefp);02996TP02;B;11:00:00;25;FALSO;FALSO;Seg;00:00:00;00:00:00;11:00:00;26/10/2015;Sala de Aulas normal;;;
226;Introdução à Programação (Iefp);02996TP02;B;11:00:00;25;FALSO;FALSO;Seg;00:00:00;00:00:00;11:00:00;19/10/2015;Sala de Aulas normal;;;
226;Introdução à Programação (Iefp);02996TP02;B;11:00:00;25;FALSO;FALSO;Seg;00:00:00;00:00:00;11:00:00;12/10/2015;Sala de Aulas normal;;;
DPP;Metodologias em Políticas Públicas: o Método Comparativo;00961S01;DPPA1;22:30:00;21;FALSO;FALSO;Seg;00:00:00;00:00:00;22:30:00;23/11/2015;Sala Aulas Mestrado;;;
DPP;Metodologias em Políticas Públicas: o Método Comparativo;00961S01;DPPA1;20:00:00;21;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;07/12/2015;Sala Aulas Mestrado;;;
DPP;Metodologias em Políticas Públicas: o Método Comparativo;00961S01;DPPA1;20:00:00;21;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;23/11/2015;Sala Aulas Mestrado;;;
DPP;Metodologias em Políticas Públicas: o Método Comparativo;00961S01;DPPA1;20:00:00;21;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;16/11/2015;Sala Aulas Mestrado;;;
DPP;Metodologias em Políticas Públicas: o Método Comparativo;00961S01;DPPA1;20:00:00;21;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;02/11/2015;Sala Aulas Mestrado;;;
DPP;Metodologias em Políticas Públicas: o Método Comparativo;00961S01;DPPA1;20:00:00;21;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;26/10/2015;Sala Aulas Mestrado;;;
DPP;Metodologias em Políticas Públicas: o Método Comparativo;00961S01;DPPA1;20:00:00;21;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;19/10/2015;Sala Aulas Mestrado;;;
DPP;Metodologias em Políticas Públicas: o Método Comparativo;00961S01;DPPA1;20:00:00;21;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;12/10/2015;Sala Aulas Mestrado;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;16:00:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;16:00:00;09/12/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;16:00:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;16:00:00;02/12/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;16:00:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;16:00:00;25/11/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;16:00:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;16:00:00;18/11/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;16:00:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;16:00:00;11/11/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;16:00:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;16:00:00;04/11/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;16:00:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;16:00:00;28/10/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;16:00:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;16:00:00;21/10/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;16:00:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;16:00:00;14/10/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;16:00:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;16:00:00;07/10/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;16:00:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;16:00:00;30/09/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;16:00:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;16:00:00;23/09/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;14:30:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;14:30:00;09/12/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;14:30:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;14:30:00;02/12/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;14:30:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;14:30:00;25/11/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;14:30:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;14:30:00;18/11/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;14:30:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;14:30:00;11/11/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;14:30:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;14:30:00;04/11/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;14:30:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;14:30:00;28/10/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;14:30:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;14:30:00;21/10/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;14:30:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;14:30:00;14/10/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;14:30:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;14:30:00;07/10/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;14:30:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;14:30:00;30/09/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP06;ETB4, ETB3;14:30:00;60;VERDADEIRO;VERDADEIRO;Qua;00:00:00;00:00:00;14:30:00;23/09/2015;Laboratório de Informática;;;
MEEC;Economia dos Recursos Humanos e do Trabalho;01154TP02;MEECA1;13:00:00;35;FALSO;FALSO;Sáb;00:00:00;00:00:00;13:00:00;10/10/2015;Sala Aulas Mestrado;;;
MEEC;Economia dos Recursos Humanos e do Trabalho;01154TP02;MEECA1;11:00:00;35;FALSO;FALSO;Sáb;00:00:00;00:00:00;11:00:00;10/10/2015;Sala Aulas Mestrado;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;21:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;21:00:00;11/12/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;21:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;21:00:00;04/12/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;21:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;21:00:00;27/11/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;21:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;21:00:00;20/11/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;21:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;21:00:00;13/11/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;21:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;21:00:00;06/11/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;21:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;21:00:00;30/10/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;21:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;21:00:00;23/10/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;21:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;21:00:00;16/10/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;21:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;21:00:00;09/10/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;21:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;21:00:00;02/10/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;21:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;21:00:00;25/09/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;19:30:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;19:30:00;11/12/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;19:30:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;19:30:00;04/12/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;19:30:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;19:30:00;27/11/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;19:30:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;19:30:00;20/11/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;19:30:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;19:30:00;13/11/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;19:30:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;19:30:00;06/11/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;19:30:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;19:30:00;30/10/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;19:30:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;19:30:00;23/10/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;19:30:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;19:30:00;16/10/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;19:30:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;19:30:00;09/10/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;19:30:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;19:30:00;02/10/2015;Sala de Aulas normal;;;
LS-PL;Teorias Sociológicas Contemporâneas;L6103TP01;S-PL-B1;19:30:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;19:30:00;25/09/2015;Sala de Aulas normal;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;16:00:00;56;FALSO;FALSO;Sex;00:00:00;00:00:00;16:00:00;11/12/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;16:00:00;56;FALSO;FALSO;Sex;00:00:00;00:00:00;16:00:00;04/12/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;16:00:00;56;FALSO;FALSO;Sex;00:00:00;00:00:00;16:00:00;27/11/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;16:00:00;56;FALSO;FALSO;Sex;00:00:00;00:00:00;16:00:00;20/11/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;16:00:00;56;FALSO;FALSO;Sex;00:00:00;00:00:00;16:00:00;13/11/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;16:00:00;56;FALSO;FALSO;Sex;00:00:00;00:00:00;16:00:00;06/11/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;16:00:00;56;FALSO;FALSO;Sex;00:00:00;00:00:00;16:00:00;30/10/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;16:00:00;56;FALSO;FALSO;Sex;00:00:00;00:00:00;16:00:00;23/10/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;16:00:00;56;FALSO;FALSO;Sex;00:00:00;00:00:00;16:00:00;16/10/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;16:00:00;56;FALSO;FALSO;Sex;00:00:00;00:00:00;16:00:00;09/10/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;16:00:00;56;FALSO;FALSO;Sex;00:00:00;00:00:00;16:00:00;02/10/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;16:00:00;56;FALSO;FALSO;Sex;00:00:00;00:00:00;16:00:00;25/09/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;17:30:00;56;FALSO;FALSO;Qui;00:00:00;00:00:00;17:30:00;10/12/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;17:30:00;56;FALSO;FALSO;Qui;00:00:00;00:00:00;17:30:00;03/12/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;17:30:00;56;FALSO;FALSO;Qui;00:00:00;00:00:00;17:30:00;26/11/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;17:30:00;56;FALSO;FALSO;Qui;00:00:00;00:00:00;17:30:00;19/11/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;17:30:00;56;FALSO;FALSO;Qui;00:00:00;00:00:00;17:30:00;12/11/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;17:30:00;56;FALSO;FALSO;Qui;00:00:00;00:00:00;17:30:00;05/11/2015;Anfiteatro aulas;;;
LG;Contabilidade de Gestão II;CG-IITP03;GB7, GB6;17:30:00;56;FALSO;FALSO;Qui;00:00:00;00:00:00;17:30:00;29/10/2015;Anfiteatro aulas;;;
